transaction_id,date_key,site_key,product_key,department,units_processed,target_units,defects,downtime_minutes,labour_hours,on_time_flag,cost_gbp,revenue_gbp,variance_units,defect_rate,productivity_units_per_hour,gross_margin_gbp
TXN-00601,20260516,3,4,Dispatch,95,102,1,11,8.19,1,727.06,849.79,-7,0.010526315789473684,11.599511599511601,122.73000000000002
TXN-00602,20251218,3,2,Quality,92,73,2,9,6.49,1,686.87,884.61,19,0.021739130434782608,14.175654853620955,197.74
TXN-00603,20250115,2,2,Dispatch,125,161,9,12,9.46,0,730.7,1213.66,-36,0.072,13.21353065539112,482.96000000000004
TXN-00604,20250709,3,2,Quality,104,114,2,7,7.25,1,521.87,1099.67,-10,0.019230769230769232,14.344827586206897,577.8000000000001
TXN-00605,20250423,3,3,Assembly,159,164,2,13,12.49,1,1009.47,1593.74,-5,0.012578616352201259,12.730184147317853,584.27
TXN-00606,20251119,2,2,Dispatch,168,172,7,4,11.94,1,840.16,1510.98,-4,0.041666666666666664,14.07035175879397,670.82
TXN-00607,20250228,4,1,Assembly,92,71,3,23,7.47,1,488.33,874.61,21,0.03260869565217391,12.315930388219545,386.28000000000003
TXN-00608,20251212,1,2,Packing,140,139,1,5,10.62,1,684.98,1335.0,1,0.007142857142857143,13.182674199623353,650.02
TXN-00609,20260319,4,3,Quality,166,167,2,8,13.53,1,906.4,1915.78,-1,0.012048192771084338,12.269031781226904,1009.38
TXN-00610,20260326,4,1,Packing,151,127,4,0,12.04,1,859.1,1358.74,24,0.026490066225165563,12.541528239202659,499.64
TXN-00611,20260524,4,3,Quality,169,171,2,8,12.72,1,858.75,2011.22,-2,0.011834319526627219,13.286163522012577,1152.47
TXN-00612,20250905,2,2,Dispatch,155,134,2,8,11.21,1,936.91,1654.09,21,0.012903225806451613,13.82694023193577,717.18
TXN-00613,20260328,3,3,Assembly,179,165,5,38,15.69,0,1023.64,1928.92,14,0.027932960893854747,11.408540471637986,905.2800000000001
TXN-00614,20250504,4,3,Packing,162,179,4,7,14.4,1,1031.58,1843.23,-17,0.024691358024691357,11.25,811.6500000000001
TXN-00615,20251026,5,4,Quality,81,87,2,12,7.24,1,466.94,740.45,-6,0.024691358024691357,11.187845303867404,273.51000000000005
TXN-00616,20250112,1,2,Quality,94,111,2,3,7.08,0,714.69,958.17,-17,0.02127659574468085,13.27683615819209,243.4799999999999
TXN-00617,20250418,4,1,Dispatch,86,80,1,1,5.98,1,454.52,1080.52,6,0.011627906976744186,14.381270903010032,626.0
TXN-00618,20251103,4,4,Packing,120,112,1,3,7.76,1,864.84,1033.86,8,0.008333333333333333,15.463917525773196,169.01999999999987
TXN-00619,20260111,2,3,Packing,157,174,1,20,12.14,1,905.6,1669.5,-17,0.006369426751592357,12.932454695222404,763.9
TXN-00620,20260513,3,4,Assembly,133,119,3,30,8.86,1,846.39,1222.64,14,0.022556390977443608,15.011286681715577,376.2500000000001
TXN-00621,20251110,1,2,Quality,117,125,0,6,8.61,1,591.79,1265.75,-8,0.0,13.588850174216029,673.96
TXN-00622,20250507,5,2,Packing,128,136,3,18,8.5,1,660.4,1627.09,-8,0.0234375,15.058823529411764,966.6899999999999
TXN-00623,20260203,3,3,Quality,127,109,3,13,10.04,1,823.87,1218.14,18,0.023622047244094488,12.649402390438247,394.2700000000001
TXN-00624,20260311,1,4,Quality,85,82,1,30,4.58,1,554.6,959.95,3,0.011764705882352941,18.558951965065503,405.35
TXN-00625,20250906,4,2,Packing,178,177,4,11,12.65,1,992.21,2254.71,1,0.02247191011235955,14.071146245059289,1262.5
TXN-00626,20250810,1,2,Quality,156,125,4,1,13.31,1,996.48,1756.09,31,0.02564102564102564,11.720510894064613,759.6099999999999
TXN-00627,20250630,4,3,Assembly,114,104,3,14,8.14,1,880.91,1337.13,10,0.02631578947368421,14.004914004914005,456.22000000000014
TXN-00628,20260222,1,3,Dispatch,144,153,5,5,9.96,1,827.56,1637.58,-9,0.034722222222222224,14.457831325301203,810.02
TXN-00629,20260308,4,3,Packing,179,155,2,4,16.75,1,1272.57,2051.03,24,0.0111731843575419,10.686567164179104,778.4600000000003
TXN-00630,20250918,3,3,Packing,82,118,1,11,7.2,0,589.84,799.24,-36,0.012195121951219513,11.38888888888889,209.39999999999998
TXN-00631,20250522,4,2,Assembly,175,154,1,19,11.53,1,1022.46,1629.64,21,0.005714285714285714,15.17779705117086,607.1800000000001
TXN-00632,20250926,1,3,Quality,176,176,3,5,13.28,1,1148.01,1859.84,0,0.017045454545454544,13.253012048192772,711.8299999999999
TXN-00633,20250525,1,2,Packing,190,164,3,26,14.83,1,1089.26,2322.31,26,0.015789473684210527,12.811867835468645,1233.05
TXN-00634,20250225,4,1,Packing,69,71,0,11,5.4,1,376.17,834.69,-2,0.0,12.777777777777777,458.52000000000004
TXN-00635,20250820,1,4,Packing,113,103,2,40,7.61,0,888.74,973.01,10,0.017699115044247787,14.848883048620236,84.26999999999998
TXN-00636,20250430,4,3,Assembly,170,148,4,14,12.95,1,870.5,2038.02,22,0.023529411764705882,13.127413127413128,1167.52
TXN-00637,20250623,3,1,Quality,130,119,3,20,10.91,1,930.18,1526.87,11,0.023076923076923078,11.915673693858844,596.6899999999999
TXN-00638,20250918,4,4,Dispatch,56,72,1,3,5.16,0,360.47,666.68,-16,0.017857142857142856,10.852713178294573,306.2099999999999
TXN-00639,20251020,3,2,Packing,96,102,2,16,6.48,1,599.63,1213.03,-6,0.020833333333333332,14.814814814814813,613.4
TXN-00640,20251111,4,4,Dispatch,93,102,0,6,8.48,1,705.11,942.43,-9,0.0,10.966981132075471,237.31999999999994
TXN-00641,20250711,1,3,Dispatch,126,157,3,7,7.98,0,847.07,1505.34,-31,0.023809523809523808,15.789473684210526,658.2699999999999
TXN-00642,20250502,3,2,Quality,199,169,4,15,15.27,1,1059.02,2491.67,30,0.020100502512562814,13.032089063523248,1432.65
TXN-00643,20250808,4,2,Quality,77,80,0,14,7.1,1,444.73,816.91,-3,0.0,10.845070422535212,372.17999999999995
TXN-00644,20260513,2,1,Assembly,110,104,2,34,8.14,1,871.18,1374.49,6,0.01818181818181818,13.513513513513512,503.31000000000006
TXN-00645,20250212,2,2,Assembly,148,135,3,22,11.69,1,1096.83,1432.1,13,0.02027027027027027,12.660393498716852,335.27
TXN-00646,20251004,1,2,Assembly,180,147,5,12,14.03,1,983.39,1635.98,33,0.027777777777777776,12.829650748396293,652.59
TXN-00647,20250428,4,4,Quality,139,146,3,9,8.48,1,751.91,1394.32,-7,0.02158273381294964,16.391509433962263,642.41
TXN-00648,20260128,4,1,Assembly,200,170,4,12,12.99,1,1402.81,2516.71,30,0.02,15.396458814472672,1113.9
TXN-00649,20260124,4,3,Quality,130,127,0,5,8.88,1,660.18,1290.33,3,0.0,14.639639639639638,630.15
TXN-00650,20250901,1,1,Assembly,155,160,3,19,10.76,1,813.54,1761.17,-5,0.01935483870967742,14.405204460966543,947.6300000000001
TXN-00651,20250202,1,4,Quality,185,145,4,17,13.84,1,1089.62,2122.72,40,0.021621621621621623,13.367052023121387,1033.1
TXN-00652,20260124,1,4,Assembly,130,133,5,31,10.31,1,941.37,1558.14,-3,0.038461538461538464,12.609117361784675,616.7700000000001
TXN-00653,20250126,5,3,Assembly,130,133,4,15,11.37,1,807.33,1508.22,-3,0.03076923076923077,11.433597185576078,700.89
TXN-00654,20250620,3,4,Quality,94,96,4,19,5.95,1,692.07,898.36,-2,0.0425531914893617,15.798319327731091,206.28999999999996
TXN-00655,20250317,2,3,Dispatch,192,171,7,10,13.22,1,1221.81,2086.34,21,0.036458333333333336,14.523449319213313,864.5300000000002
TXN-00656,20250112,2,1,Assembly,115,113,4,17,7.83,1,810.92,1234.88,2,0.034782608695652174,14.687100893997446,423.96000000000015
TXN-00657,20250722,1,4,Assembly,100,89,5,13,8.98,1,767.32,1052.36,11,0.05,11.135857461024498,285.03999999999985
TXN-00658,20260227,1,2,Assembly,225,177,4,12,19.35,1,1306.53,2221.34,48,0.017777777777777778,11.627906976744185,914.8100000000002
TXN-00659,20250710,2,3,Assembly,120,145,2,12,9.96,0,763.26,1286.41,-25,0.016666666666666666,12.048192771084336,523.1500000000001
TXN-00660,20250824,2,1,Assembly,124,120,3,22,9.1,1,927.52,1455.67,4,0.024193548387096774,13.626373626373628,528.1500000000001
TXN-00661,20250306,4,3,Dispatch,176,156,4,2,13.77,1,1292.93,1750.42,20,0.022727272727272728,12.781408859840234,457.49
TXN-00663,20250918,2,2,Packing,161,143,4,25,11.21,1,1246.45,1531.29,18,0.024844720496894408,14.362176628010703,284.8399999999999
TXN-00664,20250610,4,2,Quality,115,118,5,22,8.5,1,843.67,1397.46,-3,0.043478260869565216,13.529411764705882,553.7900000000001
TXN-00665,20250922,2,2,Packing,94,124,1,10,6.72,0,638.32,972.64,-30,0.010638297872340425,13.988095238095239,334.31999999999994
TXN-00666,20260114,4,4,Dispatch,134,159,4,47,10.46,0,904.56,1312.54,-25,0.029850746268656716,12.810707456978966,407.98
TXN-00667,20260117,3,2,Assembly,118,108,0,12,9.24,1,891.76,1300.76,10,0.0,12.770562770562771,409.0
TXN-00668,20250701,3,1,Quality,95,106,1,10,7.85,0,552.53,995.7,-11,0.010526315789473684,12.101910828025478,443.1700000000001
TXN-00669,20251103,4,2,Assembly,101,127,1,26,7.14,0,562.32,1278.29,-26,0.009900990099009901,14.145658263305323,715.9699999999999
TXN-00670,20250824,4,3,Assembly,78,83,0,31,6.7,1,597.43,751.38,-5,0.0,11.641791044776118,153.95000000000005
TXN-00671,20260315,1,2,Dispatch,98,90,2,4,5.99,1,700.5,1119.9,8,0.02040816326530612,16.360601001669448,419.4000000000001
TXN-00672,20260307,4,2,Quality,100,89,2,8,7.42,1,677.13,942.35,11,0.02,13.477088948787062,265.22
TXN-00673,20250824,4,4,Packing,154,161,4,9,11.71,1,904.51,1812.87,-7,0.025974025974025976,13.151152860802732,908.3599999999999
TXN-00674,20260201,3,4,Packing,79,79,3,12,4.51,1,460.35,925.24,0,0.0379746835443038,17.516629711751662,464.89
TXN-00675,20260213,3,2,Packing,126,117,4,4,10.34,1,802.02,1324.6,9,0.031746031746031744,12.18568665377176,522.5799999999999
TXN-00676,20260111,2,4,Assembly,141,145,6,45,9.79,0,1082.98,1513.82,-4,0.0425531914893617,14.402451481103167,430.8399999999999
TXN-00677,20251119,1,4,Quality,86,103,0,14,6.53,0,456.04,949.03,-17,0.0,13.169984686064318,492.98999999999995
TXN-00678,20260319,1,2,Quality,193,161,4,11,13.48,1,1007.32,2050.44,32,0.02072538860103627,14.317507418397625,1043.12
TXN-00679,20250113,3,1,Assembly,95,78,4,12,6.43,1,705.59,938.74,17,0.042105263157894736,14.774494556765164,233.14999999999998
TXN-00680,20250301,1,3,Packing,194,161,1,23,16.03,1,1124.76,2438.14,33,0.005154639175257732,12.102308172177167,1313.3799999999999
TXN-00681,20250702,4,3,Dispatch,148,155,4,23,10.34,1,938.23,1652.32,-7,0.02702702702702703,14.313346228239846,714.0899999999999
TXN-00682,20260327,3,1,Dispatch,118,112,3,12,8.2,1,604.85,1069.29,6,0.025423728813559324,14.390243902439027,464.43999999999994
TXN-00683,20250617,4,1,Dispatch,82,78,0,16,4.07,1,546.76,1023.02,4,0.0,20.147420147420146,476.26
TXN-00684,20260226,5,4,Quality,86,99,4,4,4.66,0,608.24,1076.28,-13,0.046511627906976744,18.454935622317596,468.03999999999996
TXN-00685,20250905,3,1,Packing,113,159,4,6,10.05,0,790.29,1171.96,-46,0.035398230088495575,11.243781094527362,381.6700000000001
TXN-00686,20260426,3,3,Assembly,120,115,1,30,6.81,1,876.36,1186.85,5,0.008333333333333333,17.62114537444934,310.4899999999999
TXN-00687,20251114,4,1,Packing,76,97,6,15,4.75,0,489.85,685.38,-21,0.07894736842105263,16.0,195.52999999999997
TXN-00688,20260313,4,4,Dispatch,102,93,3,5,7.18,1,705.53,939.65,9,0.029411764705882353,14.206128133704736,234.12
TXN-00689,20251120,2,3,Assembly,129,118,4,20,9.77,1,897.79,1136.15,11,0.031007751937984496,13.203684749232345,238.36000000000013
TXN-00690,20250815,4,3,Assembly,75,81,0,22,4.24,1,442.21,691.2,-6,0.0,17.68867924528302,248.99000000000007
TXN-00691,20250609,4,1,Quality,102,107,1,47,9.19,0,596.09,1148.16,-5,0.00980392156862745,11.099020674646356,552.07
TXN-00692,20251109,1,2,Quality,97,95,2,17,8.81,1,558.59,930.4,2,0.020618556701030927,11.01021566401816,371.80999999999995
TXN-00693,20251026,4,1,Packing,121,147,1,10,10.92,0,886.7,1049.8,-26,0.008264462809917356,11.08058608058608,163.0999999999999
TXN-00694,20251007,1,1,Dispatch,72,79,1,9,3.85,1,481.18,745.04,-7,0.013888888888888888,18.7012987012987,263.85999999999996
TXN-00695,20251208,1,3,Assembly,77,74,2,12,7.51,1,476.19,797.8,3,0.025974025974025976,10.252996005326231,321.60999999999996
TXN-00696,20250502,2,1,Quality,180,164,2,15,12.64,1,954.82,1650.05,16,0.011111111111111112,14.240506329113924,695.2299999999999
TXN-00697,20251005,2,4,Quality,119,133,6,13,10.26,0,642.53,1491.26,-14,0.05042016806722689,11.598440545808968,848.73
TXN-00698,20250414,4,3,Dispatch,79,74,2,24,8.16,1,629.2,872.48,5,0.02531645569620253,9.681372549019608,243.27999999999997
TXN-00699,20250618,3,2,Dispatch,76,85,2,11,5.3,0,510.96,803.3,-9,0.02631578947368421,14.339622641509434,292.34
TXN-00700,20250901,4,1,Quality,90,102,0,9,7.08,0,470.93,1092.29,-12,0.0,12.711864406779661,621.3599999999999
TXN-00701,20251211,2,2,Assembly,125,115,3,19,10.82,1,770.93,1097.82,10,0.024,11.55268022181146,326.89
TXN-00702,20260430,4,4,Packing,109,111,2,48,9.07,0,947.96,1095.67,-2,0.01834862385321101,12.017640573318632,147.71000000000004
TXN-00703,20251119,4,1,Quality,63,101,1,3,4.22,0,394.12,578.31,-38,0.015873015873015872,14.928909952606636,184.18999999999994
TXN-00704,20251008,2,1,Quality,173,175,1,14,14.66,1,1328.11,1756.04,-2,0.005780346820809248,11.800818553888131,427.93000000000006
TXN-00705,20260519,3,3,Packing,121,101,6,3,9.48,1,852.36,1461.49,20,0.049586776859504134,12.763713080168776,609.13
TXN-00706,20250516,3,2,Assembly,153,169,2,15,10.56,1,1086.5,1578.33,-16,0.013071895424836602,14.488636363636363,491.8299999999999
TXN-00707,20260320,2,2,Packing,177,148,4,2,14.33,1,1214.41,1857.2,29,0.022598870056497175,12.351709699930217,642.79
TXN-00708,20251223,1,2,Packing,117,127,0,2,9.09,1,776.18,1091.34,-10,0.0,12.871287128712872,315.15999999999997
TXN-00709,20260103,5,2,Dispatch,87,83,2,8,7.15,1,599.02,933.05,4,0.022988505747126436,12.167832167832167,334.03
TXN-00710,20260102,3,1,Assembly,147,127,1,28,11.23,1,982.68,1836.33,20,0.006802721088435374,13.08993766696349,853.65
TXN-00711,20260203,1,2,Dispatch,87,78,2,12,5.34,1,564.26,997.38,9,0.022988505747126436,16.292134831460675,433.12
TXN-00712,20250303,2,1,Quality,178,145,2,11,13.92,1,980.17,2022.35,33,0.011235955056179775,12.78735632183908,1042.1799999999998
TXN-00713,20260522,4,2,Assembly,113,111,2,42,8.11,0,725.32,1288.41,2,0.017699115044247787,13.933415536374847,563.09
TXN-00714,20250816,2,4,Assembly,115,127,5,34,10.5,1,730.09,1111.78,-12,0.043478260869565216,10.952380952380953,381.68999999999994
TXN-00715,20251023,3,1,Quality,132,147,2,25,8.95,0,805.16,1211.57,-15,0.015151515151515152,14.748603351955309,406.40999999999997
TXN-00716,20250413,4,1,Packing,151,155,6,29,10.69,1,857.19,1440.53,-4,0.039735099337748346,14.125350795135642,583.3399999999999
TXN-00717,20260317,2,2,Packing,100,94,2,1,6.88,1,516.33,952.34,6,0.02,14.534883720930234,436.01
TXN-00718,20250325,4,1,Quality,84,79,0,10,6.84,1,649.11,725.16,5,0.0,12.280701754385966,76.04999999999995
TXN-00719,20250123,2,4,Dispatch,188,168,9,17,13.82,1,1009.96,2387.27,20,0.047872340425531915,13.603473227206946,1377.31
TXN-00720,20250912,3,4,Quality,63,83,1,16,3.53,0,497.81,643.66,-20,0.015873015873015872,17.84702549575071,145.84999999999997
TXN-00721,20260418,3,1,Packing,98,93,0,3,8.89,1,745.76,1042.73,5,0.0,11.023622047244094,296.97
TXN-00722,20250217,4,4,Dispatch,98,107,2,20,7.47,1,627.13,1191.0,-9,0.02040816326530612,13.119143239625167,563.87
TXN-00723,20250206,4,4,Assembly,151,179,0,21,10.29,0,911.8,1562.13,-28,0.0,14.674441205053451,650.3300000000002
TXN-00724,20250602,1,1,Assembly,123,145,2,14,10.01,0,786.77,1324.48,-22,0.016260162601626018,12.287712287712289,537.71
TXN-00725,20250718,4,1,Packing,130,157,2,4,9.22,0,852.44,1202.99,-27,0.015384615384615385,14.099783080260302,350.54999999999995
TXN-00726,20260309,1,3,Assembly,131,138,2,15,8.83,1,859.72,1422.95,-7,0.015267175572519083,14.835787089467724,563.23
TXN-00727,20250214,4,3,Assembly,165,130,2,19,13.2,1,1272.55,2087.86,35,0.012121212121212121,12.5,815.3100000000002
TXN-00728,20251008,4,3,Dispatch,76,78,4,9,6.15,1,503.9,957.35,-2,0.05263157894736842,12.357723577235772,453.45000000000005
TXN-00729,20260524,1,4,Packing,169,155,2,8,12.97,1,1117.46,1508.39,14,0.011834319526627219,13.030069390902081,390.93000000000006
TXN-00730,20250810,1,1,Assembly,68,71,0,13,5.69,1,381.98,855.58,-3,0.0,11.950790861159929,473.6
TXN-00731,20250101,4,3,Quality,111,122,0,5,8.96,1,586.0,1296.58,-11,0.0,12.388392857142856,710.5799999999999
TXN-00732,20251025,1,3,Dispatch,103,98,0,2,7.6,1,524.55,911.19,5,0.0,13.55263157894737,386.6400000000001
TXN-00733,20250915,3,3,Quality,120,144,3,14,7.31,0,836.74,1235.91,-24,0.025,16.415868673050618,399.1700000000001
TXN-00734,20250201,1,2,Quality,148,148,4,2,11.74,1,881.59,1371.92,0,0.02702702702702703,12.606473594548552,490.33000000000004
TXN-00735,20251026,1,3,Assembly,63,70,2,17,5.39,1,379.5,783.16,-7,0.031746031746031744,11.688311688311689,403.65999999999997
TXN-00736,20260108,4,2,Packing,84,93,1,1,5.16,1,573.27,952.61,-9,0.011904761904761904,16.27906976744186,379.34000000000003
TXN-00737,20251115,3,1,Dispatch,119,163,2,15,10.38,0,828.73,1462.84,-44,0.01680672268907563,11.464354527938342,634.1099999999999
TXN-00738,20251012,1,1,Packing,137,137,3,15,11.74,1,781.92,1243.96,0,0.021897810218978103,11.669505962521294,462.0400000000001
TXN-00739,20260417,1,2,Quality,108,96,3,19,6.28,1,637.33,1037.59,12,0.027777777777777776,17.197452229299362,400.2599999999999
TXN-00740,20250607,3,3,Assembly,185,172,3,32,13.09,1,1312.62,2161.08,13,0.016216216216216217,14.13292589763178,848.46
TXN-00741,20260217,2,2,Dispatch,100,92,3,5,7.46,1,500.91,915.54,8,0.03,13.404825737265416,414.62999999999994
TXN-00742,20250323,2,4,Quality,80,77,1,7,7.34,1,543.98,687.41,3,0.0125,10.899182561307903,143.42999999999995
TXN-00743,20260214,3,1,Assembly,91,89,1,34,8.28,1,754.72,917.11,2,0.01098901098901099,10.99033816425121,162.39
TXN-00744,20250110,4,2,Packing,121,136,7,9,9.97,0,745.31,1156.19,-15,0.05785123966942149,12.136409227683048,410.8800000000001
TXN-00745,20250527,4,2,Assembly,171,152,3,31,13.97,1,1050.83,2065.99,19,0.017543859649122806,12.240515390121688,1015.1599999999999
TXN-00746,20250630,4,2,Packing,196,174,4,11,15.12,1,1431.61,2427.23,22,0.02040816326530612,12.962962962962964,995.6200000000001
TXN-00747,20250525,2,4,Quality,120,114,1,21,9.15,1,634.93,1484.2,6,0.008333333333333333,13.114754098360656,849.2700000000001
TXN-00748,20250530,1,1,Packing,95,106,4,7,9.27,0,533.86,1192.04,-11,0.042105263157894736,10.248112189859762,658.18
TXN-00749,20250624,2,4,Assembly,197,162,4,14,15.69,1,1436.33,2358.23,35,0.02030456852791878,12.55576800509879,921.9000000000001
TXN-00750,20250728,3,1,Assembly,153,164,5,11,12.85,1,914.5,1790.49,-11,0.032679738562091505,11.906614785992218,875.99
TXN-00751,20260525,4,1,Dispatch,164,178,0,28,13.79,1,1214.64,1833.85,-14,0.0,11.892675852066716,619.2099999999998
TXN-00752,20260511,4,2,Packing,110,94,1,4,8.28,1,667.72,1226.48,16,0.00909090909090909,13.285024154589372,558.76
TXN-00753,20250125,2,1,Quality,104,96,3,11,6.64,1,779.13,1053.14,8,0.028846153846153848,15.66265060240964,274.0100000000001
TXN-00754,20250618,3,3,Quality,128,119,2,8,9.41,1,837.74,1301.88,9,0.015625,13.602550478214665,464.1400000000001
TXN-00755,20251127,2,1,Quality,70,91,2,4,4.59,0,519.48,607.67,-21,0.02857142857142857,15.250544662309368,88.18999999999994
TXN-00756,20250125,1,3,Assembly,139,144,2,40,11.46,0,961.88,1229.27,-5,0.014388489208633094,12.129144851657939,267.39
TXN-00757,20250627,4,1,Packing,91,107,1,4,7.4,0,606.78,938.85,-16,0.01098901098901099,12.297297297297296,332.07000000000005
TXN-00758,20250813,2,4,Assembly,99,112,3,25,7.4,0,783.76,1191.71,-13,0.030303030303030304,13.378378378378377,407.95000000000005
TXN-00759,20251023,3,1,Dispatch,127,120,0,38,11.37,0,860.85,1235.34,7,0.0,11.169744942832015,374.4899999999999
TXN-00760,20250102,3,1,Quality,162,157,7,7,11.92,1,1021.99,2016.7,5,0.043209876543209874,13.590604026845638,994.71
TXN-00761,20260107,2,4,Dispatch,93,103,2,11,6.2,1,660.1,1034.74,-10,0.021505376344086023,15.0,374.64
TXN-00762,20260319,4,2,Packing,102,83,2,32,7.34,1,833.8,1024.06,19,0.0196078431372549,13.896457765667575,190.26
TXN-00763,20250416,1,3,Dispatch,96,91,0,9,8.07,1,706.91,1094.69,5,0.0,11.895910780669144,387.7800000000001
TXN-00764,20260228,1,3,Assembly,152,162,6,15,13.54,1,983.8,1582.7,-10,0.039473684210526314,11.225997045790251,598.9000000000001
TXN-00765,20250131,4,4,Assembly,109,102,3,23,10.31,1,703.83,1326.29,7,0.027522935779816515,10.572259941804074,622.4599999999999
TXN-00766,20251209,1,3,Packing,108,106,1,13,7.32,1,796.67,1254.96,2,0.009259259259259259,14.754098360655737,458.2900000000001
TXN-00767,20250511,1,4,Dispatch,101,126,2,15,7.97,0,541.44,989.79,-25,0.019801980198019802,12.672521957340026,448.3499999999999
TXN-00768,20250120,3,1,Packing,132,128,2,7,9.47,1,1003.92,1609.14,4,0.015151515151515152,13.938753959873283,605.2200000000001
TXN-00769,20260104,3,4,Assembly,154,155,0,17,12.54,1,890.75,1413.69,-1,0.0,12.280701754385966,522.94
TXN-00770,20260202,3,4,Assembly,170,179,2,17,10.87,1,1244.79,1929.05,-9,0.011764705882352941,15.639374425023,684.26
TXN-00771,20250421,2,4,Packing,113,96,6,4,11.54,1,854.91,1426.01,17,0.05309734513274336,9.792027729636049,571.1
TXN-00772,20251225,4,3,Assembly,122,128,2,15,8.83,1,880.44,1161.6,-6,0.01639344262295082,13.816534541336353,281.15999999999985
TXN-00773,20250808,1,3,Quality,74,86,2,11,6.55,0,465.94,931.78,-12,0.02702702702702703,11.297709923664122,465.84
TXN-00774,20250730,3,3,Dispatch,108,85,1,12,6.63,1,735.5,951.54,23,0.009259259259259259,16.289592760180994,216.03999999999996
