transaction_id,date,site,department,product_line,units_processed,target_units,defects,downtime_minutes,labour_hours,on_time_flag,cost_gbp,revenue_gbp,data_quality_flag
TXN-01270,2025-03-26,Manchester,Quality,Alpha,146,135,2,10,11.98,1,758.82,1355.74,OK
TXN-01271,2025-12-13,Leeds,Packing,Alpha,181,176,7,1,12.76,1,947.09,2016.24,OK
TXN-01272,31/13/2025,Leeds,Dispatch,Delta,128,136,1,18,6.69,1,962.89,1276.29,OK
TXN-01273,2025-09-16,Nottingham,Quality,Beta,149,159,0,4,11.4,1,952.57,1865.13,OK
TXN-01274,2025-09-30,Leeds,Assembly,Gamma,127,156,3,18,11.06,0,811.25,1119.83,OK
TXN-01275,2025-10-01,Nottingham,Packing,Delta,210,175,5,7,15.95,1,1156.23,1889.89,OK
TXN-01276,2025-02-03,Sheffield,Quality,Delta,125,119,4,5,9.8,1,956.15,1086.18,OK
TXN-01277,2025-10-04,Manchester,Packing,Beta,110,128,5,11,9.64,0,763.53,1042.13,OK
TXN-01278,2025-06-07,Leeds,Packing,Beta,81,73,0,6,6.79,1,435.08,717.64,OK
TXN-01279,2025-08-24,Sheffield,Dispatch,Alpha,169,142,3,8,12.32,1,994.64,1847.68,OK
TXN-01280,2025-12-21,Sheffield,Dispatch,Alpha,160,125,3,16,13.72,1,952.03,1518.49,OK
TXN-01281,2026-04-16,Manchester,Assembly,Alpha,208,168,5,25,14.55,1,1513.61,1791.55,OK
TXN-01282,2025-03-02,Nottingham,Assembly,Gamma,124,142,3,68,10.02,0,937.21,1199.59,OK
TXN-01283,2026-01-15,Manchester,Dispatch,Gamma,142,170,1,7,11.54,0,1054.3,1812.88,OK
TXN-01284,2025-01-03,Leeds,Assembly,Alpha,71,80,0,35,6.36,0,599.39,605.61,OK
TXN-01285,2025-01-04,Nottingham,Dispatch,Delta,55,73,1,75,5.9,0,494.52,696.04,OK
TXN-01286,2025-07-01,Leeds,Dispatch,Alpha,143,158,2,34,12.14,1,1124.84,1646.29,OK
TXN-01287,2025-01-05,Nottingham,Packing,Alpha,111,100,3,5,6.41,1,652.3,1313.88,OK
TXN-01288,2026-01-16,Sheffield,Quality,Gamma,92,91,2,12,7.18,1,524.54,898.21,OK
TXN-01289,2025-10-29,Leeds,Assembly,Beta,90,91,1,19,7.56,1,691.48,962.31,OK
TXN-01290,2025-09-10,Manchester,Quality,Alpha,164,141,3,29,11.73,1,1257.9,1643.83,OK
TXN-01291,2025-06-20,Sheffield,Quality,Beta,79,72,2,25,6.99,1,565.54,747.17,OK
TXN-01292,2025-03-07,Leeds,Packing,Alpha,98,88,0,2,7.32,1,697.3,1198.09,OK
TXN-01293,2025-07-10,Manchester,Quality,Alpha,161,167,5,9,12.13,1,840.15,2028.55,OK
TXN-01294,2025-03-08,Leeds,Packing,Gamma,152,154,4,50,10.9,0,880.28,1405.56,OK
TXN-01295,2025-07-22,Nottingham,Assembly,Gamma,59,70,1,25,2.88,0,367.82,575.14,OK
TXN-01296,2026-03-01,Leeds,Dispatch,Delta,206,168,8,17,18.26,1,1283.83,2051.46,OK
TXN-01297,2025-03-01,Manchester,Quality,Delta,77,79,2,26,3.96,1,458.69,968.85,OK
TXN-01298,2025-05-30,Sheffield,Quality,Alpha,213,155,2,5,16.43,1,1459.47,2403.85,OK
TXN-01299,2025-11-05,Leeds,Assembly,Alpha,107,106,1,21,6.56,1,711.64,1160.47,OK
TXN-01300,2025-03-08,Manchester,Packing,Gamma,149,159,2,12,11.25,1,1102.63,1757.92,OK
TXN-01301,2025-08-20,Nottingham,Packing,Beta,85,90,1,4,7.71,1,616.48,958.06,OK
TXN-01302,2026-05-29,Manchester,Packing,Alpha,190,178,9,20,12.91,1,1172.62,1665.7,OK
TXN-01303,2025-12-25,Leeds,Dispatch,Beta,151,140,3,8,11.07,1,1045.25,1379.59,OK
TXN-01304,2026-04-04,Manchester,Assembly,Gamma,171,173,9,14,15.5,1,1087.15,1870.81,OK
TXN-01305,2026-04-06,Manchester,Quality,Delta,167,166,4,1,11.39,1,984.26,1433.0,OK
TXN-01306,2025-07-17,Nottingham,Dispatch,Gamma,90,100,1,13,7.77,1,634.31,870.87,OK
TXN-01307,2026-03-04,Manchester,Packing,Alpha,153,162,1,13,11.19,1,947.43,1779.22,OK
TXN-01308,2025-06-26,Leeds,Packing,Alpha,93,96,1,6,6.6,1,688.66,937.14,OK
TXN-01309,2025-01-02,Leeds,Quality,Alpha,85,75,2,21,4.2,1,604.8,926.78,OK
TXN-01310,2025-01-21,Sheffield,Assembly,Delta,92,90,1,18,7.14,1,703.07,1135.93,OK
TXN-01311,2026-04-12,Nottingham,Quality,Gamma,161,139,2,27,12.38,1,1252.14,1664.35,OK
TXN-01312,2025-06-17,Manchester,Assembly,Gamma,72,77,0,20,7.47,1,409.79,677.29,OK
TXN-01313,2025-08-01,Leeds,Packing,Beta,57,73,0,25,3.59,0,409.86,667.21,OK
TXN-01314,2026-04-06,Sheffield,Assembly,Alpha,138,143,3,12,10.02,1,750.97,1537.1,OK
TXN-01315,2025-06-29,Leeds,Quality,Delta,110,95,6,19,8.0,1,690.42,977.28,OK
TXN-01316,2025-05-08,Sheffield,Quality,Gamma,64,71,1,5,2.67,1,421.01,557.72,OK
TXN-01317,2025-02-22,Nottingham,Assembly,Alpha,136,121,1,14,11.66,1,746.13,1460.91,OK
TXN-01318,2026-04-21,Sheffield,Packing,Alpha,210,158,3,7,16.08,1,1267.82,1850.4,OK
TXN-01319,2025-08-23,Leeds,Dispatch,Beta,84,91,2,7,4.82,1,449.49,744.18,OK
TXN-01320,2025-02-11,Sheffield,Assembly,Gamma,92,92,1,28,7.91,1,572.34,1154.81,OK
TXN-01321,2025-02-01,Manchester,Assembly,Beta,117,118,1,12,9.92,1,635.55,1204.01,OK
TXN-01322,2026-04-07,Nottingham,Assembly,Alpha,107,93,0,12,7.47,1,739.31,1346.92,OK
TXN-01323,2025-12-05,Manchester,Packing,Gamma,151,147,4,11,10.7,1,979.32,1407.76,OK
TXN-01324,2025-08-16,Leeds,Quality,Delta,121,135,2,10,9.98,0,695.45,1513.98,OK
TXN-01325,2025-06-06,Manchester,Quality,Beta,183,148,7,2,14.76,1,1138.66,2304.79,OK
TXN-01326,2025-07-19,Sheffield,Quality,Delta,71,75,0,14,5.59,1,490.91,790.27,OK
TXN-01327,2025-10-05,Nottingham,Dispatch,Delta,126,120,2,2,9.33,1,630.28,1378.52,OK
TXN-01328,2026-02-19,Sheffield,Packing,Gamma,110,107,1,11,9.31,1,799.48,1195.74,OK
TXN-01329,2025-01-19,Nottingham,Dispatch,Gamma,137,131,3,18,8.9,1,741.73,1665.07,OK
TXN-01330,2025-06-19,Sheffield,Packing,Beta,133,130,5,21,10.15,1,931.59,1267.14,OK
TXN-01331,2025-01-23,Sheffield,Assembly,Gamma,169,141,3,25,12.24,1,999.54,1660.27,OK
TXN-01332,2026-01-30,Manchester,Assembly,Gamma,129,143,4,37,9.98,0,880.77,1404.52,OK
TXN-01333,2025-12-27,Sheffield,Dispatch,Delta,217,179,6,14,16.62,1,1634.02,2170.13,OK
TXN-01334,2026-05-31,Leeds,Assembly,Beta,109,103,3,19,7.83,1,634.55,1349.48,OK
TXN-01335,2025-08-03,Sheffield,Assembly,Beta,113,146,5,33,6.77,0,705.76,1009.77,OK
TXN-01336,2025-08-24,Sheffield,Packing,Beta,147,148,2,7,10.56,1,792.48,1575.22,OK
TXN-01337,2025-08-24,Leeds,Quality,Delta,143,138,0,10,9.52,1,884.3,1231.88,OK
TXN-01338,2025-03-08,,Assembly,Beta,75,77,3,19,4.93,1,604.96,716.47,OK
TXN-01339,2025-05-10,Leeds,Packing,Alpha,168,151,5,9,13.31,1,1253.91,1988.63,OK
TXN-01340,2026-01-27,Sheffield,Dispatch,Alpha,79,79,0,5,4.69,1,452.13,998.52,OK
TXN-01341,2026-04-10,Manchester,Assembly,Delta,86,85,3,18,8.36,1,571.68,1078.02,OK
TXN-01342,2025-05-31,,Quality,Delta,215,166,2,18,15.8,1,1243.57,2032.66,OK
TXN-01343,2026-03-13,Nottingham,Packing,Beta,160,163,2,7,11.66,1,821.67,1921.49,OK
TXN-01344,2026-04-05,Sheffield,Assembly,Delta,95,82,0,46,8.9,0,673.92,1087.56,OK
TXN-01345,2025-04-03,Nottingham,Quality,Beta,80,93,1,6,5.44,0,472.97,863.36,OK
TXN-01346,2025-05-15,Nottingham,Assembly,Alpha,63,83,1,20,4.02,0,370.26,581.39,OK
TXN-01347,2025-07-08,Sheffield,Assembly,Gamma,57,70,1,22,6.13,0,448.9,574.1,OK
TXN-01348,2025-04-10,Sheffield,Quality,Beta,139,144,2,6,11.42,1,850.44,1419.19,OK
TXN-01349,2025-12-07,Nottingham,Dispatch,Alpha,171,157,2,1,12.51,1,1222.78,1502.62,OK
TXN-01350,2025-08-12,Manchester,Packing,Delta,108,102,3,24,9.0,1,811.24,1075.4,OK
TXN-01351,2025-05-08,Sheffield,Assembly,Gamma,163,155,5,27,13.17,1,1228.79,1959.62,OK
TXN-01352,2025-03-02,Sheffield,Packing,Delta,167,141,1,22,11.71,1,948.68,1471.37,OK
TXN-01353,2025-01-27,Leeds,Dispatch,Beta,93,96,4,1,5.51,1,579.45,1071.69,OK
TXN-01354,2025-03-08,Leeds,Packing,Delta,112,120,3,6,8.59,1,709.87,1392.72,OK
TXN-01355,2025-09-03,Leeds,Assembly,Alpha,121,146,1,15,8.11,0,951.43,1219.21,OK
TXN-01356,2025-03-18,,Packing,Alpha,153,166,2,5,11.0,1,988.32,1557.21,OK
TXN-01357,2026-01-16,Leeds,Quality,Gamma,94,91,4,66,8.29,0,713.06,1103.65,OK
TXN-01358,2025-01-08,Nottingham,Quality,Beta,89,73,4,19,5.57,1,563.0,872.99,OK
TXN-01359,2025-05-10,Sheffield,Dispatch,Alpha,141,155,1,19,11.6,1,936.09,1567.73,OK
TXN-01360,2025-04-27,,Dispatch,Gamma,95,77,3,13,6.53,1,675.69,994.41,OK
TXN-01361,2025-08-09,Sheffield,Quality,Alpha,119,170,2,32,9.43,0,944.41,1266.66,OK
TXN-01362,2025-06-22,Manchester,Packing,Alpha,129,122,1,21,10.53,1,796.94,1633.69,OK
TXN-01363,2025-12-18,Manchester,Dispatch,Alpha,155,155,4,9,11.97,1,880.44,1563.25,OK
TXN-01364,2025-03-16,Manchester,Packing,Delta,132,126,3,13,11.22,1,871.91,1648.41,OK
TXN-01365,2026-05-08,Sheffield,Quality,Delta,80,72,1,13,7.18,1,590.14,1004.28,OK
TXN-01366,2025-07-10,Sheffield,Dispatch,Gamma,88,106,2,14,6.34,0,497.58,879.77,OK
TXN-01367,2025-06-05,Leeds,Quality,Alpha,115,127,1,4,9.12,1,863.11,1197.17,OK
TXN-01368,2025-05-25,Nottingham,Packing,Delta,109,111,4,0,7.83,1,550.23,1221.23,OK
TXN-01369,2025-01-10,Nottingham,Quality,Delta,90,91,3,34,6.99,1,734.11,897.02,OK
TXN-01370,2026-04-11,Sheffield,Dispatch,Alpha,164,152,4,17,11.82,1,1223.22,1456.35,OK
TXN-01371,2026-02-28,Sheffield,Dispatch,Delta,162,168,1,12,11.12,1,932.3,1580.65,OK
TXN-01372,2025-07-09,Manchester,Dispatch,Delta,157,170,5,3,11.77,1,1066.04,1361.87,OK
TXN-01373,2025-07-25,Sheffield,Dispatch,Beta,118,124,2,13,9.18,1,797.13,1225.63,OK
TXN-01374,2025-07-24,Leeds,Dispatch,Beta,124,152,2,10,11.21,0,752.87,1138.1,OK
TXN-01375,2026-01-09,Leeds,Packing,Gamma,216,170,1,42,18.09,0,1729.39,2116.42,OK
TXN-01376,2025-01-29,Sheffield,Quality,Beta,91,89,1,1,6.78,1,471.74,910.2,OK
TXN-01377,2025-11-16,Leeds,Packing,Beta,135,126,4,3,10.18,1,838.62,1197.11,OK
TXN-01378,2025-11-13,Manchester,Quality,Gamma,97,116,3,13,6.44,0,541.73,1003.94,OK
TXN-01379,2025-03-27,Nottingham,Packing,Gamma,148,135,3,18,13.46,1,1057.5,1827.28,OK
TXN-01380,2025-07-19,Sheffield,Assembly,Beta,109,141,0,43,8.44,0,877.38,932.32,OK
TXN-01381,2025-07-14,Leeds,Dispatch,Gamma,124,121,3,2,9.34,1,940.54,1094.78,OK
TXN-01382,2026-04-03,Manchester,Quality,Gamma,71,80,4,20,4.57,0,559.25,906.34,OK
TXN-01383,2026-04-05,Manchester,Dispatch,Alpha,150,173,1,28,10.18,0,928.91,1605.86,OK
TXN-01384,2025-08-19,Manchester,Assembly,Beta,127,145,4,28,9.57,0,952.67,1164.77,OK
TXN-01385,2025-08-03,Leeds,Packing,Alpha,106,138,2,20,9.6,0,559.76,1150.18,OK
TXN-01386,2025-01-31,Sheffield,Dispatch,Gamma,147,148,5,8,11.96,1,1091.53,1291.99,OK
TXN-01387,2026-01-21,Sheffield,Dispatch,Beta,160,169,2,9,12.63,1,1033.97,1788.39,OK
TXN-01388,2025-11-04,Nottingham,Quality,Alpha,80,79,1,18,8.19,1,478.01,996.79,OK
TXN-01389,2025-11-14,Manchester,Packing,Gamma,161,145,5,3,12.56,1,812.42,1899.09,OK
TXN-01390,2025-09-12,Sheffield,Assembly,Gamma,129,167,3,20,10.28,0,809.19,1362.04,OK
TXN-01391,2026-04-07,Manchester,Packing,Delta,123,111,1,17,8.05,1,654.26,1515.74,OK
TXN-01392,2025-05-19,Sheffield,Dispatch,Beta,160,136,6,3,12.5,1,1213.3,1517.89,OK
TXN-01393,2026-05-19,Leeds,Quality,Beta,158,168,1,11,13.28,1,962.58,1461.61,OK
TXN-01394,2025-11-27,Leeds,Dispatch,Beta,80,80,1,22,7.89,1,464.84,704.44,OK
TXN-01395,2025-06-05,Manchester,Quality,Gamma,139,144,6,8,12.4,1,816.98,1487.48,OK
TXN-01396,2025-07-01,Sheffield,Quality,Beta,77,72,3,3,6.04,1,423.23,876.27,OK
TXN-01397,2025-01-12,Manchester,Assembly,Alpha,145,115,4,23,10.6,1,775.9,1854.08,OK
TXN-01398,2026-02-15,,Assembly,Delta,126,120,2,18,10.92,1,986.5,1337.63,OK
TXN-01399,2026-02-15,Leeds,Packing,Alpha,141,124,6,4,11.49,1,927.75,1439.11,OK
TXN-01400,2026-03-04,Sheffield,Assembly,Alpha,95,87,1,24,8.95,1,733.6,1047.48,OK
TXN-01401,2025-12-18,Sheffield,Dispatch,Delta,85,91,3,8,6.14,1,632.43,754.99,OK
TXN-01402,2026-05-25,Manchester,Dispatch,Beta,151,157,1,19,11.42,1,1061.67,1371.82,OK
TXN-01403,2025-03-29,Nottingham,Dispatch,Delta,141,133,3,1,9.48,1,758.41,1739.54,OK
TXN-01404,2026-01-25,Sheffield,Assembly,Alpha,95,83,3,24,7.98,1,704.31,1214.32,OK
TXN-01405,2025-08-02,Nottingham,Packing,Gamma,136,168,3,3,9.81,0,984.9,1236.22,OK
TXN-01406,2025-08-23,Nottingham,Dispatch,Gamma,62,83,1,11,5.49,0,394.28,709.98,OK
TXN-01407,2025-01-29,Leeds,Assembly,Alpha,156,146,2,22,12.35,1,826.76,1802.59,OK
TXN-01408,2025-04-15,Manchester,Assembly,Gamma,160,152,6,35,9.84,0,1272.12,1943.81,OK
TXN-01409,2025-10-10,Sheffield,Dispatch,Delta,183,147,2,3,13.12,1,1058.16,1856.5,OK
TXN-01410,2025-07-25,Leeds,Packing,Alpha,100,98,0,31,6.47,1,735.1,1026.75,OK
TXN-01411,2025-03-23,Sheffield,Dispatch,Alpha,141,149,2,10,12.04,1,790.68,1560.34,OK
TXN-01412,2025-04-28,Manchester,Assembly,Gamma,145,138,3,16,10.94,1,895.97,1640.85,OK
TXN-01413,2025-10-16,Manchester,Packing,Gamma,75,70,4,17,4.04,1,580.25,725.38,OK
TXN-01414,2025-06-01,Nottingham,Dispatch,Alpha,157,142,1,9,11.89,1,999.67,1462.78,OK
TXN-01415,2025-03-29,Nottingham,Packing,Beta,122,128,4,15,8.18,1,718.31,1137.67,OK
TXN-01416,2025-12-28,Manchester,Assembly,Beta,127,138,4,17,9.49,1,855.76,1528.51,OK
TXN-01417,2025-01-01,Manchester,Packing,Beta,145,129,3,6,9.89,1,984.31,1772.06,OK
TXN-01418,2026-01-18,Leeds,Assembly,Beta,130,99,2,11,9.42,1,760.2,1584.56,OK
TXN-01419,2025-11-25,Leeds,Packing,Delta,78,102,4,8,6.98,0,397.75,718.43,OK
TXN-01420,2025-12-16,Manchester,Assembly,Alpha,154,160,6,23,12.71,1,1017.48,1890.65,OK
TXN-01421,2025-03-26,Nottingham,Quality,Delta,160,157,3,12,12.92,1,839.38,1742.08,OK
TXN-01422,2026-04-10,Sheffield,Packing,Gamma,88,97,2,2,7.63,1,585.14,1104.29,OK
TXN-01423,2025-06-29,,Dispatch,Gamma,181,177,1,9,13.54,1,994.83,1568.4,OK
TXN-01424,2025-05-17,Sheffield,Quality,Gamma,116,110,2,7,8.16,1,713.38,1339.83,OK
TXN-01425,2025-10-11,Sheffield,Packing,Gamma,129,150,2,10,10.64,0,951.83,1416.72,OK
TXN-01426,2026-02-09,Manchester,Packing,Delta,93,89,1,4,7.28,1,625.79,928.81,OK
TXN-01427,2025-05-01,Sheffield,Packing,Delta,152,134,0,10,9.55,1,818.37,1666.28,OK
TXN-01428,2025-06-04,Leeds,Quality,Alpha,158,135,1,5,12.86,1,1049.57,1713.65,OK
TXN-01429,2025-09-26,Leeds,Packing,Delta,124,126,0,38,10.61,0,949.41,1563.12,OK
TXN-01430,2025-11-22,Leeds,Packing,Gamma,149,137,1,23,11.11,1,774.94,1554.66,OK
TXN-01431,2025-08-31,Manchester,Quality,Beta,missing,82,0,20,6.99,1,486.63,1086.76,OK
TXN-01432,2026-01-09,Nottingham,Assembly,Alpha,107,103,1,34,8.94,1,868.42,1017.83,OK
TXN-01433,2025-10-13,Nottingham,Assembly,Beta,181,160,3,20,15.25,1,1322.94,1556.13,OK
TXN-01434,2025-02-15,Sheffield,Quality,Alpha,69,79,0,1,5.73,0,371.16,839.71,OK
TXN-01435,2025-06-19,Manchester,Dispatch,Delta,113,102,5,21,6.87,1,713.28,1092.35,OK
TXN-01436,2025-06-09,Manchester,Packing,Beta,143,145,5,23,9.44,1,1123.29,1276.34,OK
TXN-01437,2025-10-22,Nottingham,Packing,Beta,122,114,1,8,9.26,1,935.59,1340.95,OK
TXN-01438,2025-11-04,Sheffield,Dispatch,Gamma,96,102,3,6,8.34,1,737.23,1182.8,OK
TXN-01439,2025-01-20,Sheffield,Dispatch,Alpha,124,100,2,9,7.75,1,636.12,1245.73,OK
TXN-01440,2025-04-24,Nottingham,Assembly,Beta,161,154,4,21,12.39,1,1006.54,1690.65,OK
TXN-01441,2025-05-02,Nottingham,Assembly,Alpha,118,115,4,45,9.73,0,677.53,1480.02,OK
TXN-01442,2026-05-11,Sheffield,Packing,Alpha,103,131,1,12,7.64,0,729.05,1256.18,OK
TXN-01443,2025-06-24,Nottingham,Assembly,Gamma,134,131,1,26,10.98,1,833.07,1687.86,OK
TXN-01444,2025-07-27,Manchester,Dispatch,Gamma,128,139,2,15,8.89,1,638.51,1153.3,OK
TXN-01445,2025-12-13,Manchester,Quality,Alpha,118,170,2,24,11.33,0,650.07,1375.15,OK
TXN-01446,2026-01-15,Leeds,Assembly,Beta,197,160,5,15,15.94,1,1328.11,2243.5,OK
TXN-01447,2026-01-04,Leeds,Assembly,Delta,164,150,4,15,13.33,1,1168.97,1888.27,OK
TXN-01448,2026-04-06,Sheffield,Assembly,Beta,152,156,4,28,11.29,1,1010.71,1623.77,OK
TXN-01449,2025-05-17,Nottingham,Quality,Alpha,119,101,2,28,8.35,1,891.37,1353.63,OK
TXN-01450,2025-07-28,Nottingham,Dispatch,Alpha,102,123,1,14,5.55,0,782.29,1071.91,OK
TXN-01451,2025-01-15,Sheffield,Packing,Beta,71,73,1,12,3.75,1,386.25,657.7,OK
TXN-01452,2025-11-03,Leeds,Assembly,Delta,140,157,1,32,10.03,0,940.77,1428.19,OK
TXN-01453,2025-07-21,Sheffield,Assembly,Beta,78,99,2,24,6.53,0,564.29,979.3,OK
TXN-01454,2026-01-04,Leeds,Dispatch,Beta,148,133,2,10,10.88,1,980.45,1486.0,OK
TXN-01455,2025-12-05,Manchester,Dispatch,Gamma,183,171,3,9,13.97,1,1193.27,1759.95,OK
TXN-01456,2025-07-19,Leeds,Dispatch,Gamma,146,143,6,26,10.48,1,945.0,1672.22,OK
TXN-01457,2025-10-11,Nottingham,Packing,Delta,82,105,3,8,7.77,0,457.16,961.43,OK
TXN-01458,2025-03-04,Manchester,Quality,Delta,110,136,1,9,8.3,0,759.74,972.43,OK
TXN-01459,2026-04-12,Sheffield,Quality,Beta,187,161,3,7,14.15,1,1344.02,1870.55,OK
TXN-01460,2026-05-01,Sheffield,Assembly,Beta,185,167,3,19,13.28,1,1051.79,1619.95,OK
TXN-01461,2026-02-01,Sheffield,Dispatch,Alpha,108,131,0,7,8.88,0,752.32,1207.99,OK
TXN-01462,2025-12-23,Manchester,Packing,Delta,81,74,2,9,5.7,1,470.81,822.75,OK
TXN-01463,2025-06-30,Nottingham,Packing,Alpha,151,176,3,11,11.38,0,883.08,1822.66,OK
TXN-01464,2025-03-02,Leeds,Dispatch,Delta,158,154,2,8,11.56,1,922.26,1991.57,OK
TXN-01465,2025-12-01,Nottingham,Dispatch,Delta,missing,127,1,9,9.12,1,828.58,1061.96,OK
TXN-01466,2025-06-01,Sheffield,Quality,Delta,102,90,2,4,7.25,1,585.26,1183.84,OK
TXN-01467,2026-05-01,Manchester,Dispatch,Gamma,134,119,2,18,10.24,1,1005.77,1426.9,OK
TXN-01468,2025-08-28,Leeds,Packing,Alpha,126,132,3,12,10.17,1,890.66,1073.27,OK
TXN-01469,2026-01-21,Leeds,Packing,Alpha,113,93,1,2,10.0,1,669.54,1227.26,OK
TXN-01470,2025-08-24,Manchester,Quality,Alpha,174,174,3,45,12.9,0,1160.57,1867.9,OK
TXN-01471,2025-04-18,Manchester,Quality,Alpha,152,126,3,7,12.29,1,1059.13,1734.57,OK
TXN-01472,2025-09-26,Manchester,Dispatch,Delta,138,151,2,3,9.46,1,869.55,1289.99,OK
TXN-01473,2025-10-08,Nottingham,Quality,Beta,121,135,2,15,8.64,0,647.94,1252.39,OK
TXN-01474,2025-12-24,Nottingham,Quality,Beta,80,79,2,31,7.2,1,468.53,822.39,OK
TXN-01475,2025-10-09,Leeds,Packing,Gamma,124,107,2,19,11.18,1,629.87,1065.98,OK
TXN-01476,2026-03-04,Sheffield,Packing,Delta,88,85,0,10,6.48,1,467.62,1100.29,OK
TXN-01477,2025-11-09,Leeds,Quality,Alpha,132,115,0,5,10.23,1,860.51,1358.09,OK
TXN-01478,2025-06-26,Sheffield,Packing,Alpha,71,71,2,5,4.61,1,389.22,789.16,OK
TXN-01479,2025-02-08,Sheffield,Packing,Gamma,176,165,0,15,14.99,1,1214.28,2241.21,OK
TXN-01480,2025-10-14,Manchester,Assembly,Beta,141,125,4,12,11.67,1,959.24,1321.23,OK
TXN-01481,2026-05-07,Nottingham,Assembly,Alpha,191,173,6,33,16.35,1,1276.77,1715.64,OK
TXN-01482,2025-02-22,Leeds,Quality,Gamma,120,116,4,11,7.97,1,894.14,1312.54,OK
TXN-01483,2025-05-13,Nottingham,Packing,Gamma,108,122,5,24,7.86,0,677.18,1363.09,OK
TXN-01484,2025-12-18,Leeds,Quality,Beta,121,115,2,14,10.48,1,837.14,1367.37,OK
TXN-01485,2025-03-02,Sheffield,Quality,Beta,76,72,1,11,4.88,1,425.24,714.63,OK
TXN-01486,2025-11-07,Sheffield,Packing,Delta,161,173,3,6,12.2,1,848.97,1938.31,OK
TXN-01487,2025-11-24,Leeds,Quality,Beta,146,166,4,3,12.49,0,781.31,1467.39,OK
TXN-01488,2025-09-25,Nottingham,Quality,Alpha,84,90,2,6,5.46,1,592.67,767.63,OK
TXN-01489,2025-01-30,Leeds,Packing,Delta,102,120,2,14,8.41,0,777.98,1202.2,OK
TXN-01490,2025-02-23,Leeds,Dispatch,Gamma,119,126,1,0,8.29,1,589.47,1483.21,OK
TXN-01491,2025-10-06,Nottingham,Dispatch,Gamma,176,168,4,3,12.34,1,1332.32,2205.91,OK
TXN-01492,2025-06-03,Leeds,Quality,Delta,118,131,1,9,7.44,1,868.51,1084.44,OK
TXN-01493,2025-11-06,Manchester,Assembly,Beta,176,164,4,23,13.66,1,1125.79,1603.21,OK
TXN-01494,2025-10-26,Manchester,Packing,Beta,79,75,0,8,6.64,1,432.27,948.44,OK
TXN-01495,2026-05-13,Nottingham,Dispatch,Delta,93,75,1,8,8.91,1,553.99,1188.2,OK
TXN-01496,2025-01-20,Leeds,Dispatch,Gamma,154,150,2,12,14.12,1,1047.9,1754.92,OK
TXN-01497,2025-05-08,Sheffield,Packing,Alpha,126,122,4,19,10.56,1,883.68,1427.06,OK
TXN-01498,2025-12-09,Sheffield,Assembly,Beta,81,90,1,19,6.26,1,634.49,741.39,OK
TXN-01499,2026-02-24,Leeds,Assembly,Alpha,166,142,2,14,13.48,1,981.51,1843.5,OK
TXN-01500,2025-03-18,Nottingham,Dispatch,Gamma,171,151,0,14,11.03,1,1049.81,2016.47,OK
TXN-01501,2025-10-23,Nottingham,Packing,Gamma,74,85,1,20,7.98,0,411.22,850.97,OK
TXN-01502,2026-04-18,Manchester,Dispatch,Beta,168,166,1,6,14.34,1,889.3,1476.99,OK
TXN-01503,2025-03-10,Manchester,Quality,Alpha,99,77,2,11,7.06,1,641.62,848.41,OK
TXN-01504,2026-01-22,Nottingham,Packing,Gamma,164,178,7,16,11.71,1,817.38,1845.65,OK
TXN-01505,2025-09-21,Manchester,Quality,Alpha,151,146,9,10,10.55,1,910.58,1847.08,OK
TXN-01506,2025-01-19,Nottingham,Packing,Alpha,194,149,2,13,15.22,1,1165.93,2262.65,OK
TXN-01507,2025-08-05,Sheffield,Packing,Delta,108,109,4,15,9.52,1,560.82,1274.31,OK
TXN-01508,2025-01-28,Manchester,Assembly,Alpha,83,89,3,19,7.0,1,598.02,1015.78,OK
TXN-01509,2026-01-16,Nottingham,Quality,Beta,131,139,1,22,10.1,1,923.67,1235.78,OK
TXN-01510,2025-03-24,Sheffield,Assembly,Gamma,155,133,1,12,13.57,1,1061.06,1786.67,OK
TXN-01511,2025-04-18,Leeds,Dispatch,Alpha,89,88,4,3,5.31,1,495.26,893.01,OK
TXN-01512,2026-05-09,Leeds,Dispatch,Gamma,159,173,2,11,12.41,1,1179.15,1410.27,OK
TXN-01513,2025-07-18,Sheffield,Dispatch,Gamma,130,167,1,13,10.13,0,819.01,1125.28,OK
TXN-01514,2025-02-26,Sheffield,Quality,Delta,115,99,4,4,9.68,1,601.46,1059.2,OK
TXN-01515,2026-03-20,Nottingham,Dispatch,Delta,79,113,1,15,5.48,0,513.71,757.12,OK
TXN-01516,2025-03-19,Manchester,Packing,Gamma,163,145,5,3,11.39,1,850.35,1890.51,OK
TXN-01517,2025-12-31,Nottingham,Quality,Beta,121,172,3,16,9.83,0,668.46,1294.24,OK
TXN-01518,2025-03-12,Leeds,Quality,Beta,117,119,1,26,9.28,1,790.94,1485.02,OK
TXN-01519,2025-03-10,Sheffield,Quality,Gamma,91,99,0,7,6.95,1,517.79,1051.46,OK
TXN-01520,2025-08-27,Sheffield,Assembly,Alpha,100,76,5,20,8.29,1,563.97,959.84,OK
TXN-01521,2025-08-31,Sheffield,Assembly,Gamma,79,110,0,16,7.01,0,414.54,937.76,OK
TXN-01522,2026-01-08,Manchester,Quality,Delta,68,73,0,4,4.93,1,350.63,649.22,OK
TXN-01523,2025-12-10,Leeds,Dispatch,Beta,114,109,2,25,8.09,1,875.14,1191.54,OK
